song_id,duration_sec
51gzZ5iQhbsUcz4ENQs5wa,226
75SVkOsSjSM3mz384zLk98,218
3iPBvMNzfa9e4RkWa6biwC,223
0wGs7nAvEHClPMrNIuQX9G,193
294JPdKKPhvOSeRdp5c9nT,187
5B6ApRNK2q36jrNhklL9oa,191
16EFW2gwZWZrIbfrr0LGMA,160
56SfXTvp5ABdNmbqmG9Zpk,169
7sBiLPlKybzaB9WZRk5xCf,228
0CXUOQZfm3X95jJNHFfb6f,187
4sDObvETGNg52Nu5bEbM3p,208
3BwAqx9Bm9W9PQROjHQ07Z,167
0gZls8IqwQfkdcdv7GTLyC,209
4LJiKeWLzVs5Vth3gPmdH0,234
28ZwIDUhYOsYv7O1DSQT2v,232
7GFzMKgcNWMqBDzqXdKF9D,219
5Ls2oOHU8upwLPEPd8qpCu,196
4CGNLY0PVsVGubWkee0lbO,184
37QXq42xGy7Qmzqsozd1aM,198
16n69ec1c4meNCHtqzvwm5,162
6mPvmqLqpQPgYAfUFKcMeX,173
520lZsDzgWcQz5qpt3nFIk,199
7579Z4pSrWEHw8885eenMo,200
0wnKNQ5YfXy1QTVC8yjkaq,222
0tH7mxb2ML1VlOinHRcelQ,164
0yePjh2a4ppkc9CdYktQ9J,239
444sEbMdXQ3coiejr7UC5M,231
2eiAyOIUKz9wUKigb9IXmS,208
5uqJ5obS0NAfRYS7F66Y5T,224
4XTimrKnrQdKN5ii0eW98O,205
13CVd8J7Cdgks05wp6Vdgg,214
1HOtHwcp1Hmto6cIXc15Bv,202
4wbgGkkhCiRdD0WDdzSxsZ,231
6GU0hoKkcGELLLXIZvrLCW,211
1uHjvcd0V8vlMxxtQPBgJs,186
7LQCa9eK1bc69wefMetZhz,189
3HK6ap947pBJ26VEY5isXr,196
2q6huuxvfj4X5XDpSJwR9c,224
0x33Dvk0sNDxGkci4RKm0G,191
5deJZt44Qy0c4ViLQtGKNa,229
37VU6eEJNlq2NqAZnRxZBf,208
5rScTt133AzCfZCgI2pq6n,164
6Y3VKAhFR2Zrqd2MiI35jR,187
0nTw6Hn5z3smxY11cgPHrv,200
7pnGjHGKLa3tiBP3gGFsON,183
37ggwqTDiNfFIZaxUsLAjh,203
6FuRLbqyMlk0lugKxoH2qB,190
2NKViyclzGYLnThVAZUCqJ,155
7tfNdoXGoZiTLE65Y5o5Hz,228
1oPZ89eOpJ02izxzIJ2BMV,167
1QPj2hLuGuxqU8bHlUoUNS,232
5OnyojWcVAwQv8dbenzRug,205
3FjOBB4EyIXHYUtSgrIdY9,155
2bf6vmRZyBaqtLGbBgn5Tn,156
6vJk0OjT8X2C9zlPmVOgC9,153
3qW9FHlJofOfbMJdmAXw9h,239
3DNKI7DBI5Pa5vCZlYPkte,159
4uMFOQrzjeGhTYgGw3zrF2,155
6gkecwQcqKE5ZID0KxX8St,230
3vzZ5uyQEYk7ai75ltQom5,206
1W2QYByH8uEy9lRRVeJAUW,238
1625ER4xx3r4P8kBcOCVPY,150
4DRkwIkys7VdAKBp31iUT2,185
4aWCWzHUPXORbwcbAGl84d,163
3eSvhEe4Y1BS7H9RZcM4R8,200
0wrUtHozGyvmVBQ1IEX5cq,228
3HOrWApUql2jFNMIVLXD19,234
1zyNkrQFVLwjl1Jg4MZHuK,238
02ePVbyZRQs0LQB5XrofKa,205
1hLo35PYlVVE9FKHfmu41k,225
2oAbbEhnptFy61hXm3BRTz,236
0Y5lftJhV50jLIy3xc1alV,193
5e6uotxqDAZ3zhZDs5aTsB,161
0Ro22xNl7xLJKmcsSfwayZ,229
3I3UJrfL3HuojugoBSF7YW,184
6r9qDqJMdeMTWvHAcQfsHg,233
3CRT6IQTfsEZjiXfZ49g9w,151
1hY0Cala68sgo5OXID0rfs,201
2dmQ9121BRJqzo6p4CLiMx,173
6RdPzt8LXNh7JsbEMSoxkP,154
6mLyZFAAWBJrNeEn8cXxyF,203
1wsAK9hEisW2JkLeSqVDAz,169
2UIxiw5s1cw4eRVqff2teT,235
5iu7IUulS23rUpMfMw4OWi,178
3vPUCrcr6J25qlFOCPjZWS,159
0aToQvWg4KfOKuHvsKcDkg,200
4v465KB3fXln4lxKOmtfcM,220
2mYzwAhfjxNkUu6pJvZyCJ,206
2Y0rbMONCI9mU8h8lw1S5A,169
2bsF8h0aj0bgLSgG2FwdeU,178
3k4saHlMcI7M3yvGS6Ants,176
0jYjXdSui5nTJT7oGxAQqj,240
0vjTp23Jg2cAZSq9x5GlxK,183
1GNv5AlNbnhwu1vJsRo22l,190
7rN61YZcSXeorfTlW1Tz2x,201
2y18WlxpQwH5CMCA0S7Osx,164
1D3LGEWrRoITVZMio6w59D,239
5AL0MagBIiiICayHyyF9Cm,173
6gW0LWEwnQz5RspQwmR0h2,194
3bkCPJY8k9jzKp3d3XXDwK,216
33OpnJIOzK24V5uH58cvQ1,219
1P0ooWu6ITsbPpJ7B51bYq,167
2OYBvW5yGby3vjXX7M6Ncy,240
7L3HM9vm4n3Hy3GpkorAPh,160
2EM58GRsFTN2noP2UNUQC2,202
2aC1LhcoW8fgUDLJFmjlDC,215
3AG23bFmE5QKi8mLEqN96r,180
0Zv00Dz2u0lKlkwri9NF7w,158
12n3znwmGQTgiE7Xd4FIoh,195
2pL9RRcyNIZU2wBWoPRmp2,222
6ZTPEPVKQxtZmFOLrdOR39,171
2FGnMGgQ34MFVY23Ck2atR,181
6XycYLbXK7ShMa7kfwJkMI,175
61M0BDzSkEdj82xDM8hl6B,166
1wHf5tf8KmBBSEk8wGz0ni,178
3xWvJFBaEMVZPwIzkO6nBo,157
766Y1kYTYrEmHSTvouyHCj,157
0CEHFX26ws7A3HJhNVGbzt,182
2OVNYceLSQLy890RxjcUDk,177
59tB3EzbE5sj8hx4OBjWRy,235
1ChnX2usc3g854cLBGClvc,188
6UG8qpI0MhYNU7nvm2QmoT,236
70CudhEdB3miT1xxs5PuuZ,161
1oSDp9WW6WXAvGuMHxjTT7,205
451c8JRKMohxX6CBA34xdn,187
75tGNsDOC6mMkIzx8AANNS,181
0MF391cptMRWJwkIynqf5V,204
6U1HOxa7kRLXbx7uHd0Rgp,163
4xfNO1hq6afGwhxvLMAkmy,155
1WWFP0JQVTTkhWRMSuKWXw,152
2OoInU7vvmSbuPKdrLfa0d,229
0noUgseAwk5ocHM4RyWcKg,222
1z1VXBSMZzbQF4pvJwDjga,195
1LQmyPcWxfN7yih7FYUNXe,171
7i3eGUaXwZufKiiLge74R1,194
02R7UCuWpRgzm8nmpz9hWC,201
7vKUZpHXiwMx3NvJyJC0MC,176
59ooPW07maVz9LvTroS4De,169
2I6Zlj8JDfuJyU5wq0xRwv,209
65qrLy7UvfRH7hNNlrGttM,160
0yhv5sM5C0OoeBvVZnGqWy,230
5oDkgd1jpgrT0wcHwtsSQq,152
7xksh2SM8hEDJWJtXsRwzp,229
3PvwlVjMxuAqN8rJc84zPg,172
4PWPgaEdMz3I27n5dYqnUm,160
0XhchBKqWbVpyKrTQR0ozN,176
1xA6bn2meDk7TgRvtfWfgS,197
59XAQApPDhjfQJo3OCfX8M,166
1TnnEEqHYmQsVc8cemlxyl,190
655UslbCYFKUnSB4IFkYtF,176
5uLcCL0k07AP5LCIkayVxb,180
4mNwbj8hTUjbyZSHdQVIuL,228
0rUr1CXoEroBjS2CRZlN8r,172
4iH2dwF9IkH3hQdNxzDz9j,221
3fjpyq2eryPLKYY9H38mFi,223
6D0kRtdXs44vIWevOblw4I,236
5gUXLgX9nLGb1AEZTSKOQm,160
3lhFjWmGDqeTnWYXHEPbJ9,206
1QrxggFof36TcpeREbDAXI,185
2EZwmBwxtpZeAiV7444CSy,157
4dXLtuvLIMWQ47m40JqRYB,156
6YdYtMJJz6LI27yyAQhXHp,203
44wjNPVG7WMQhUm5k2ei6y,156
3WKqfCs9axMYDRW97n9Zh7,197
7jXI0uNkodrjwcL0Caj2Pk,167
21HfdERaOGBeHWf06igIzs,206
54AO9GGZqCT2d2fgit73BU,206
3WgYT8ir5CHSLkZ1y6OYVZ,154
2grJEu2P4KD1YDq2ZaaLoL,200
6015DaBwB49tXWlmNPo64w,228
26Vk4uxPSYfn1w2Aq0BcX4,155
2I4gO3ZoMLZaCeWMZGOQ7o,155
5XkFtO7uMk7k0VmNT5wxUT,152
6uP2G9yg9zidWT8kyy9pPT,184
7MWn1o8ClaD1OsRbHvWXR7,203
0KbtyQ2oKJWiFJz5wY4HBX,200
4kSYNMfWnruGsc9knR15xV,177
5iW6TzNki53X1zwMsYgops,214
0flOrYDDGlpbdyXTOMlxJ1,173
0LUpB6bqImcWEki20oFdBD,175
0o60e52PdVZ70e6YHWibSE,171
7ja9KPZ8JYlH1T2BLOIoBJ,192
758mXqbP8PjibDl640gS3v,216
4BlTRgkqWq9Hh1KJpxfUJr,152
5BO1pygAbHGEUbQ9QDJy1v,183
5g5y3bgYrajITEEYsLnkDq,172
4UOyU7W9EiEyQrXdvhNmP2,175
1dQWvAKbpPerIYxDafDhho,158
6lppAaNhgh9dqfhQDyKTvd,173
431X38Zflj61QtMAHsYfhw,207
63XglBo9fwIyQeqCoRrnV7,217
0ldljvvUw0ApIcnVdzrupm,231
3BmEk1P5QraMJ87g0bm1sF,161
7HD8tXm2ussN67ZQe0z6HU,221
08guLUrI2nhm8E8gBuUXcp,180
3Ozm6fHAbtPi83PO9tofH1,240
6QZ1nV8wJb28mtsL6UG6hk,167
5CeWyGt9oMtsBBOLtYRTl5,189
5utxu2AYfXzn3uHYrG29YF,170
1Y5YQi8UfL3an5UKLZ6MVl,234
4jflaxgK10KuHI9hzxsT1C,171
4eJSQMMHl6FXBLvunWipVI,226
5pUrlEGxrzuC2PzjcqBFRA,202
7cDKFAlmBtRxbzhuWPSYBF,198
51piaTRq9ywWeNHokbyQzw,234
1ZVZeamavGhHMMyH1KL9rA,153
7k8Rj61mspwBrNEo6HEX05,191
0VYMOnSfURf4sr2AxBgZ0D,195
1CU49Tn0AuZH9TYQWPE1Bu,191
35v9un9C2QUR1kq1MtqGMq,157
03b80IxIQ8qOzYVbcbTyRL,157
5bz8N2YpZhNBToG4ofY8SZ,151
1W7Ig8ldkt6d3Ckc7uG325,150
0hWGN19owiVVfI2f3ePxij,185
0Jx427NdYDwnsDBhpEXP3Q,218
5I9PE6aEMBa4XAm3qVRTFw,159
1vV3J1MWqKxNvHprOCqHm0,165
41Q2plsnTdz4V67yFLFcM1,201
3aMKVw1oXkAdeAVXO2TucF,154
0DT06IKGryQWR9pYnEaA85,211
3qehmGY1DnlBI5W9iFlUhR,193
79uSVx8rnsOL9cHenhxjj8,180
1ALF19nT37rRaJ9frQq35e,199
4I1JXqEZFMSH7y5xzEGGnH,221
3jPifP48viX8AdmSOcUTMP,158
7pqcbFqXzHvsig9mog9cr5,197
1UkNeA31KnDeAhLaPoYgFi,165
5hyJ1GbE8vZL1BGKE1MSPJ,236
0QA9PirPFXoXDY4BAPZPib,194
180IH9lsmXsQlkurNPb2b3,165
3haLeQCgzhdmPs8SoBOINn,172
293RaVNeAHU4fpDCd873wX,222
6khdcizmQfuCS9wuRiVTsl,170
2f1h3fmqowAf8koXhMHfuQ,195
2zskzzvImqBBqWmPcIUeNa,168
5qZrXexsFoRKnyTzCsZwhx,169
79Sfz8AQQjmoEj4fE74A8z,223
5sGqeWGmS7aejBO2ztKZiN,169
57VhQPNY1uabNlnuyMEV03,154
0t8RTpPR03rxOgdunbDWVz,193
5ZLnbIxypN3bu7rzJz6Zio,180
0jSvm9INXBdV6fzFbONmD7,187
0E6ko3vJNG1534Scb1IqOc,190
0GESAR8MnPxo4kM7GWuCuG,238
7987szu00IX5uCxz9z2BW9,179
79rCZ7KrkgpT2k6wXVjxiL,190
0bThWBqABhd63LWzbITIxs,196
1cIWcVhA2gDhhKYdCciHUK,224
4zYEGiXEwmsDVt8drtQ5hg,204
0WjUqXZZPBKmsQMydmLaOo,194
6l7D7gpltHZOBXVzXjaA9t,201
2ZIp8Uq5G2J0oPUBoApxOi,190
2ygYfdx852H0kKauLKp51O,167
3HMIp7yhZzAaYn8YWXvEoC,192
6lGHC5DviOoqAO1pkBOXG2,219
0V7k2JgK1H4m0rTe8SoFg1,193
0x6RdHq3JHq46nSzs1awSC,220
03lCRQ1TTMa4v2DwP3rLU4,176
3mGsgIhQXlKh00MdgvPBP4,163
2h83h2SpC1ipzz2Uz09n3P,222
3bMW8SzwGZTN5cXB6GHmAy,157
1D2Ob2F7igYStJ60d4HB7S,159
66ba6b58Z8wOEVcRcRD82z,182
6kUkJoXA4610jVIhS6unrv,167
20FekvZdeYcUPYi6gOmAgX,225
6zog3BVAWix1uXRfevBE2u,234
1L6yEgyroIBQ5dpJRyDs13,162
2MJGIie6rHtECQnhbFdnX7,195
0GRUdNbFzhCFceOI8fLHoQ,151
4TmmjNjDVhTZ3pkanD3y7W,184
6mpF7xC1KXIlsczgPQmN1Z,235
3prvn1KrrmE7vFAqzzZKNM,168
2BvE8TIcnVDzhBfnHY768m,203
18D08bgPEem469x1bjxIXM,177
39RoL49thNQaVNXDx4T8tG,211
5xnv9ka866mxTHdy9VHIm7,194
5wox6DMRibm9xFZklhWmSZ,193
0mLk4AuHy7DTkoChwaYRJc,236
74XLN3KJsbSn9dERGMnNSa,158
2n40kGcCG499ckQwYNJnWp,235
1SG18kW0egXcvFS1vmpA62,153
6GAhe3wXCDJP1RK5lZLyjX,217
3peRufMxZi9baS60hEK4BN,165
4i8FcEMiMlU6R2TS3WgHGm,196
3uiYfNX1i6HEAguckOOdxV,182
6H4l43NExDACR03GX4Wiip,172
5gSAKO5xY2bd4818dnH0z0,187
3wOYvjH7WoG3MBhO9JOu1g,166
3G9Ngx2uvZkBNrGClRxX6f,226
1Trsjxw3OfwzIVsSuItgIa,180
1yoqnfKCN9QltgyjAF1dTm,234
2fQYrt0xsPSvRtCCWy7l56,202
6F4JliGAPFxNjTQGeXuQPW,182
42BjzNietXvjfffo3P3kCH,233
6stHT4gyxvH3wTVKSyVjem,209
1NbkW4qACyJ4MDpqP1kAC5,229
07lspWYhdJtdn6f6e3DiCD,228
0sGxdHIZbbJCHY05hAixUe,209
2JmSLEqFPhIeeIOuxOYucI,183
359vccqtXdNwLIND0s2nok,210
3qC0TjQ2bJSz3NSJjTQEj9,198
4oaQcMvtAdT95zgC4KjZVA,209
1IUPVmNfqWhreAHxb0aza3,183
1a5Xu1FTcrMxY0VsenlqZq,234
2kIawdmEzVhR9F0Z8EsOns,191
16JYKu8Yq4r8bG28Ty3wS3,159
4R654w6r5SSSmfyAzl0S86,183
0ib6BPTVVoBiEfPUsfFKXj,173
4Qpc2aLfJqmqA2Kqj6bgun,189
7K7bEVvrAhPVs1ml3dPvEe,200
6SB6D4962R27qhXvPCCrL3,165
61hO2ZrTkcOXNt8eBIMJX9,200
7dyU5cseTSd5JBYK6hCFeb,167
0Gzd1UabsES0A1Mml68SaV,229
0mYYcDy6DOPfmI9TpZWyVX,157
3HB2BROPfh86ChvOoe2dFq,172
7K8ynCu1uyHNR23IokFDK5,229
3B2iXJTdfe32vUmAsEYw5I,237
0Ma0o13OEvi61o4EZOfCx7,173
30PysXbn5cVodLBPGV2FWb,221
3l5QKH2vZOwJtjx7Owj1r3,177
1NasftXa4E2YxOpQPfgXzb,168
4yoi5sglz8YR3SX2WwPpgC,231
6IiNb2jhlDKd2djOqfw6v3,201
2vMHGXc0owVyHVvkz4ihkt,192
7eQmfS3PahueO79SRzBKIj,217
3DfO1b2g7RSiizwFQfCg1A,217
55SXO6PqR6FQ4wOpsxFitG,176
7kC7z3rvsUEHjVI2AuQ60U,223
0HDDTIFyNKKubaGfDIDmWX,240
7vMICBgMH80JfGFaGSi8Yp,209
4JgCLSsPYhABzfDJUSOufy,213
4q3RvP346LwVckedivMYBm,203
0i8fQAVoCd1p9ZncS4DRGs,173
2GK2eTPaPKwuwcFlykaR6R,182
4DP3Pl4f2QysGpBvBakrIE,210
6zbbRoOZLFdJ0UwMggOItk,162
5hwnuNyWbERbz1g64G7BUO,156
4zNwXS1KOBjNpjLs9s3kU6,212
0s3z0b2wJQDyElh873Fl3P,233
0qePvoU7zEMLDMcS6uH95N,179
3jySu0skbyzYXK7XTQlsx6,230
2G1AgrFBXW76nLkRPZVvKV,161
5AMV02ipEOnPNyfEuIlpjX,229
35slYcw3oelzCruMeTne0D,191
2Lmc7YPZND7DJPlmirwLqE,240
73xBtPtkDL33I1JT36SrnY,189
6IUF4O1HhhHj6XHO1kqGkj,164
6KpWUri1N9k4yC80UKizLC,155
2PmMV9rGSDac68IaRmNv5Q,157
0yEnoJIdNnd9Ps2C7agy6C,219
4fD4bjo6ZQp8tlF8Kyy6Ad,182
29FY3VgcPOAMw8e9zvE0Nc,174
0x63wubUOWRqBEu0AKHp7R,170
09CibftU63IIhXuGa1Xzzo,229
3BRzqLlhrN3MIYL0JhB0Ez,238
04iMDc8yFku4Gnrga8rEKP,205
5gUnTjFxRczbKoy7UY2fai,233
3VeVNC1XuZrReIJymrbAU6,194
5O2YRrV2pKqPKUNKjaTZL8,235
3oOFrBFkh8vvEOhBgzB9PR,226
4x6EG4S8JmT4YTwJHcgX3f,154
6NNLRAS9xEo0FahcbQFkCX,153
5NCyqYGMVv9XJbymXH71d9,221
0uodPU7TAUquwBlY6yT4Qx,187
4TYCFDUrMhGku2aw8PpIn0,200
6WnGITNOKFXawCwqnFuYbW,185
7JdEX5CkWNaPB9jLFFrMli,197
5cyDXBdzZk0p3keqDAVkCs,222
1VDnY8UOAqr3ugFaJWFTYh,217
1PRpJKvfeaOPhJW39ecgw2,187
7sJlsniXBxRQetEeeV2eAe,171
65SdA16BYMiTXdBQRKxNQL,155
3vyFD18pVGsWFIrdlPTYbX,234
50iADlBXOAWPysimCXf6XW,225
6Dz51jWucpeq8NF8b9uYaa,176
7v373TJVKDsnubhoMJ7eA1,154
7aiG5WVfv2TSRjrXqQA811,187
1yOB07L8OLZLPMrwkln3mF,223
7u6COXLLPAbO4TTlSimsNx,196
3mAplvB02mSFTDqvhg6c3V,176
3RKtXovR95eJLBlDSqcpvP,191
2WsAArzJsDzElcCk731dm5,167
2KmnVxhUShzNDPSaRitvFp,190
5fbBrwIVgZW37UF6obyhkL,235
6oj95LjRQSKa5oY6aexgpa,204
6onusUIe8SCf1zk8TP4fnk,175
69NVWeS5m9OLjOfvBQooDC,175
3En4Hdu47sKNbRaE3LVCpE,159
2AbtWlgSw35TrM3HIABvsE,222
6TRljMcCdetlogDSmEsLU9,179
460EBoaiW3WaGkLOKfo2CO,191
3fTUfljYcTINR7D4idLmBx,181
3g3A4R8sJkdknIFcJrPIRK,209
6xDMG7dUbNef54zbmAi8WT,226
1OJT1semm3tSlcBZXIem6P,164
5ILxI32iOavEkqb0w4rFby,193
1YFlOgUogwpUTy3F3Aa3Nx,224
5sXTCG1UPYlwEa3KPOg3U3,173
5GviQ4GxF2KHohAW8DPvMg,157
37Bp57WSol5g0pLbXPVnQE,153
0gvzwA22EaeapfQoChm153,207
43qqoWGmOa8UAXJZtScAfe,164
40yIp7jGQGOgbfrnGO5D59,195
1067ZkQkZgEHszEfnFWEgM,193
4dhMxlB0xQXYafSN13NPft,213
5uj4IsmXZxvPLY3YsDW54g,168
1ouVOHVm1FGkEch0sinTTE,197
4pSyXtDjPy9G601YfzpA8p,229
79dlXRI1RrGJfv9TGOBEOv,166
5Cf1ZjqNuF9kEnIk4gVlgy,210
2ZnAe2Af6C6s8B25gtWbCU,237
5TfUomWhqo4D9oKZZ7Dafq,155
6ACkoKsRIwPoUuk5d43Srq,186
4IzC7Cv60AgXj2rIW1N84M,187
0O9DNo4Mj9hvxuPFnlZhss,183
5eE8xTIemSmISBtJjEtvLp,234
6W4WxXJUcd6A3XmzZrvO0y,190
2F14jGKSIvL10dEYhimqVY,206
2RjotzMwi1MUyEZgvwC8vN,205
2MCVxSNE8L8Ov3Qgi5Mb38,200
2cs4ppEftLQDyxbtjPAYyG,236
6mboYkYC6aXpdixTQAm1y6,235
1o1EKep0fZJGlSyL6oAuLp,172
46BP3q3XV1x0HB4GLbG5vE,196
7eKlApdNdcu8e2GX4nItcO,208
1eFT8qcZMvefX14J3WTFLg,196
0f8ddm8JivoRapx8ScYy0L,232
0gOeNOHT5iBje2hKlAQlLX,150
3cNw94RcgXmcKw0268eipF,160
6MO3xVnA1UIK9RgkfM1UQU,206
2SJZ8jmtVQxYLmQZoeD3GU,231
2sYLxxyzKpFGFQER9ktp4L,213
6ZS0k8tKY9Qj2pQO9lWHOQ,163
5i4v2Mpe7CQOjnvSAyYxqk,175
1zzsrJb2btZVV6EoBP2frT,152
0Knau01dc3C81fbyOCSj9F,161
5JyEUS5Ewl7VCudWuN78PU,206
3625GrMFN53eHBFIdBBdEL,168
5SeYB9Q4sbtdgCVfMj8XG7,166
6b7oKYz6sfV90rMTG4Bkvu,217
3bZ71uzfkL02az18Gi1ZdF,215
6DWLd9HwevN7XV8MxpQLLG,231
1TIsOOBDt8F9NCZuWgDqWr,222
6UX8nGE5sT7FsUAgQILD6X,159
7bDVcyCsENX57qgjk2twzU,214
6p9hGudo8Stu6ihlv7BVHp,188
3VDMcm2WqOQdNpzLqlbp9B,193
52dSmFbsNc0viVgfXaoRLk,172
7gYam9ySBh0yf6Q2lAi3J8,172
325VVodN2bVcByGxLyybTK,164
2hbbibOJ1iyxAAgMBtPTH2,181
6otGhLnwhU10DroP01Ny0z,178
3KkWKQk2Km56lOk5rrNrbf,209
6A2tclDi7xkgRO4y59f65O,206
6NIdLv8heyXjKYj1LwuiqR,161
1q6ijQfwDgPFi0gXZYw8mn,155
6HnC8UJ9WqKUwx3dcha5Md,206
6myqY05kuMAR5KE8oH54hx,152
2Fs5fnxRdf7XsvgmlUAOwQ,183
3p34ioNEg5sjBhEwB1ycPr,184
2yPA4CICpx6vYqR1ILpQO1,158
7juX89alZ9amkn0vPVQrnT,207
4U2Q0DTLuNKYnWmt3nXmd6,240
42xnrDAQcU0208y6iGR5Ls,163
1KApf66VsSqq6rxlVOBfzi,189
5GxUHTvxGYGLLfHSbaDvxb,155
1gtA0oV2QCxDowZaPkKX0c,201
29YXX6TCgc7d5jz3BYF7Gc,210
4g9vBGwvz06hfW5UKTbYl4,193
5Uegjzqb73WmTpGEbroA9D,223
7c99nCB4ie0DBMLyPGajfe,203
3nVDri6Ynugk3G7URhdRFD,184
70t4FwQv2r1o9GQZmxrHVw,157
2pbP4SwYLNJPDJzWUwrKjW,167
7IKkwJOmUvoOQaaPNlpvwX,209
7v5q8I9T7BJxcKOJRTQLzG,150
3uAdZpIbMTtVXitHVibLMV,229
6931KFlt8FNv1v4Us6Cbo2,154
0i5hHKrGu31kreRYG9k2Y2,159
6EhpZwYStL4t0SJ8d7G3KF,180
5tPC9sy0oSG2snV5L3PYB1,216
6pPdSiA17dUM773DCRFhUx,162
15aUq0ClcOIR3yQ9fSItaO,226
2GhwDDUHbfHF6YOwm9xilY,226
0t8rptID6gfVZ2oHat2Omj,178
08pbrqWzyHT10Dpw1ifUN7,160
7BHJeDZuB9QiTz7y5jewSj,181
3T2PUG83NaaGEiVwi60Ssp,234
38fc9FLasK6nmWmT3OJVIn,223
3UWMhUp0mY8BYN09mS7b63,200
0qPomrBI5l7I7txysyfQut,215
1xniUfCvv0CGGHgbZD5C0q,162
5RsFEHEEI0111kCS8aHRLf,170
4zLtcR5Hfm80fSqogapUEc,197
1TOKaiIbpxknH9qvEv8F00,212
5X15W4gnll2D1vUaWkYKtO,182
6xokpeOZkBhvtlFAdsiIt8,187
6CzORrVlZ20y73v5wrqYRi,211
05U8JOKjeCFCRCKywXay8t,237
04TssIofaa93I8Bz5KcQ0t,172
6cdgeUhrLnyF9ZgkPOu3iT,181
2QtlH5dzdYDlc0hBuzsNgq,202
0JPesMURlkeCSWDB9kPm9p,234
2xVoBE8IwIF3d7lpFE75iC,169
5vQfFRhPgLCHnRt38BWZdc,203
3PzbmQMiMSp34fWZSCrd6n,168
1LQbFNBd3y03RsPKR9U8vE,190
5ixoBI0BBdna1UfuuLKWTy,216
5PzX50eYGKgceDgVbevYnG,172
0GfPkS7yLww8jMsiLbvyDp,226
0HQnJee8ShSDu2AYwibxst,192
4YUM6w6KqQLEwxi3ShRA8T,222
2KerZ0X8aSUmB86aS9TTxG,165
24POLNX0OpqDtFDYHJ4WlX,218
2WhE8PQuHjKU68aKJFqMXp,205
2SGw7SCQWp1vdTAqiy9LnZ,170
6ixI7aqZuGHfqme5uWoekr,158
0imIUyJusF5SD8HMaOuj2P,168
0xytfctyaudqnrQujHIz3s,236
1DOeqZUzpw3ChK8giHtCLr,181
5YTUCrGykjWXPwhqE2w5Fp,205
0kpgU5BLFPhPtaCsZCERIk,199
5AePsqvBUFJhzzrUTgTN5r,225
10TBENZSwzP5S1GzNnoBNX,216
0XdmzOmGiPoNEfNK4BslVo,177
755jaJqdAQTreuL8MLYT5K,206
3GXVu859lhKPIOV0QZJPnE,209
2ZlTVC4MXXeTmlSkoAcu9W,171
0bark9ggXjhaH9iy7RqwpR,200
5QmvryaxUQyXyFMljdgOPD,240
2IpyGcvQ2sBAd2AmJ1mbIC,159
4HRHLsw2kVwLPiapI4bhcr,157
0BgHHbJQJyBIM9LkToWbPR,163
5tLtKoLD5AVocC1xM0u0D2,189
2ZnuIK4LbnJMXWDxhXAuSg,153
36XWUlUGrfZ8da2fLbnNqj,228
710LZwGdIyLGGBHg1MhUeu,175
2UT8BQAlm5YZBt58MZMlJj,210
1LcLhonnvVifGT9H47X5Dk,213
74niLvcQCxCi90ZzPnVVFM,176
3mM7JqDOcGQ23lts9b6uE6,171
5kavGHHza6rN1U05f5KDHg,203
0vwuwEWl4gyO0IdxkbLoBd,218
1CsxQsPY3RuGjnJtkJJGXP,234
0FeVz2ZNfm5JKdr1lQ7Vrx,240
0ZqUiG5tz5lFQrZ6Opp5GN,180
7ikJw7nFIbtKlRx97TZ2aB,219
5zRljvpgY1elGsc18Qp3tC,156
35epJUtGmcvhxY3ho6BIfY,194
4BzZ1MVSMUkKzYs8QbzbbR,216
2R0W3yzaYLWOz1pDzUpgkh,160
1U2EecRng7FsdMZr3IlS0i,178
0gkWw8Cx8D9f9wNhNMBy59,226
6KHGEjapDdnwaLPDqfAEnz,171
4ajF5UznaEpfHFXv64AQ7T,204
5SLULqJ4JTj6Es9Kt13igG,155
7LdD3hNsLa8e08knIPGUGJ,158
0bpke7omGYtQEUhn7FBsnz,227
5z3Z5fSaeZt8EPVMhhT6CF,181
10GvGzKcCLKkixd1qKcuFA,169
1WLi0hhJgsiOY02SFCL5yD,160
3jvSnBSApZobpeMwlSFUrF,178
22UBfe2C7gNp1LPDylp6Pr,235
5t3JR2O8e78sGXKcE6ltCi,195
6YkoLoloyKV14kg87C2c10,157
7rOcHMYABCWUrgZWzQoLem,220
1TlUb1RIJbGzcBv6VXTqz4,167
7hgZ6IdPxTC1kfVRN3ImG6,227
4sJAm5WXrKBycKF20bgEqB,219
5OqQA1I96jy9HrawfMBV3a,177
5Aip1LXVUdwm0rozu2b5gx,234
3YJhk1j7I3JGekpNKVf0Jn,165
0yvI86cWrXebjm9zSVcuQD,225
02MTt3icUotvWO6MMeoLaF,171
2Czdyn6jzgnIQQsMIOwskN,216
5y1b477Yh9qQxNMF9zD8EL,152
3GrodqQ3llu5Yh84wySm9G,165
5LM0WmeZXfhxJOl2RPkEFB,227
3Um3NbvIH75Q4vSAJSYFJF,236
6LFXmq8DuXrxoyrPz7c5Lw,199
2vu9K6AL2g5OpPOuuu3oUY,237
2EGPol5mJUxbqcnkK0kQyZ,193
2uD8ezTUaLTtoqaXUiWPIR,184
0Yezswq6lOGq176qw681FI,229
5OMz0GEconmKy06U7tkg3A,220
4wHIGHz0UTHPVFSMoVVmcI,160
2z5zyZaP6J9sh74mMKytUo,171
